id;title;link
339025663;How_accessible_is_open_data_Analysis_of_context-related_information_and_users'_comments_in_open_datasets;https://www.researchgate.net/publication/339025663_How_accessible_is_open_data_Analysis_of_context-related_information_and_users'_comments_in_open_datasets
343759524;Characterizing_Stage-Aware_Writing_Assistance_in_Collaborative_Document_Authoring;https://www.researchgate.net/publication/343759524_Characterizing_Stage-Aware_Writing_Assistance_in_Collaborative_Document_Authoring
342563537;Bringing_Computational_Thinking_to_non-STEM_Undergraduates_through_an_Integrated_Notebook_Application;https://www.researchgate.net/publication/342563537_Bringing_Computational_Thinking_to_non-STEM_Undergraduates_through_an_Integrated_Notebook_Application
338737392;Trust_in_AutoML_Exploring_Information_Needs_for_Establishing_Trust_in_Automated_Machine_Learning_Systems;https://www.researchgate.net/publication/338737392_Trust_in_AutoML_Exploring_Information_Needs_for_Establishing_Trust_in_Automated_Machine_Learning_Systems
337967014;AutoAIViz_Opening_the_Blackbox_of_Automated_Artificial_Intelligence_with_Conditional_Parallel_Coordinates;https://www.researchgate.net/publication/337967014_AutoAIViz_Opening_the_Blackbox_of_Automated_Artificial_Intelligence_with_Conditional_Parallel_Coordinates
343368574;The_Design_Space_of_Computational_Notebooks_An_Analysis_of_60_Systems_in_Academia_and_Industry;https://www.researchgate.net/publication/343368574_The_Design_Space_of_Computational_Notebooks_An_Analysis_of_60_Systems_in_Academia_and_Industry
343368654;End-User-Oriented_Tool_Support_for_Modeling_Data_Analytics_Requirements;https://www.researchgate.net/publication/343368654_End-User-Oriented_Tool_Support_for_Modeling_Data_Analytics_Requirements
343368568;On_Understanding_Data_Scientists;https://www.researchgate.net/publication/343368568_On_Understanding_Data_Scientists
343368480;Towards_Helping_Data_Scientists;https://www.researchgate.net/publication/343368480_Towards_Helping_Data_Scientists
344347646;Designing_AI_Learning_Experiences_for_K-12_Emerging_Works_Future_Opportunities_and_a_Design_Framework;https://www.researchgate.net/publication/344347646_Designing_AI_Learning_Experiences_for_K-12_Emerging_Works_Future_Opportunities_and_a_Design_Framework
346095507;A_Study_on_Recent_Developments_in_Automated_Machine_Learning;https://www.researchgate.net/publication/346095507_A_Study_on_Recent_Developments_in_Automated_Machine_Learning
347797290;AutonoML_Towards_an_Integrated_Framework_for_Autonomous_Machine_Learning;https://www.researchgate.net/publication/347797290_AutonoML_Towards_an_Integrated_Framework_for_Autonomous_Machine_Learning
344245450;Teaching_to_Learn_Sequential_Teaching_of_Agents_with_Inner_States;https://www.researchgate.net/publication/344245450_Teaching_to_Learn_Sequential_Teaching_of_Agents_with_Inner_States
343588283;Trust-Based_Cloud_Machine_Learning_Model_Selection_For_Industrial_IoT_and_Smart_City_Services;https://www.researchgate.net/publication/343588283_Trust-Based_Cloud_Machine_Learning_Model_Selection_For_Industrial_IoT_and_Smart_City_Services
342655675;The_Impact_of_Explanations_on_AI_Competency_Prediction_in_VQA;https://www.researchgate.net/publication/342655675_The_Impact_of_Explanations_on_AI_Competency_Prediction_in_VQA
338789462;How_to_Support_Users_in_Understanding_Intelligent_Systems_Structuring_the_Discussion;https://www.researchgate.net/publication/338789462_How_to_Support_Users_in_Understanding_Intelligent_Systems_Structuring_the_Discussion
